Gene names,Intensity NOT_BCellmemory,Intensity NOT_BCellnaive,Intensity NOT_BCellplasma,Intensity NOT_CD4TCellTcm,Intensity NOT_CD4TCellTem,Intensity NOT_CD4TCellTemra,Intensity NOT_CD4TCellTh1,Intensity NOT_CD4TCellTh17,Intensity NOT_CD4TCellTh2,Intensity NOT_CD4TCellmTregs,Intensity NOT_CD4TCellnTregs,Intensity NOT_CD4TCellnaive,Intensity NOT_CD8TCellTcm,Intensity NOT_CD8TCellTem,Intensity NOT_CD8TCellTemra,Intensity NOT_CD8TCellnaive,Intensity NOT_DendriticCD1c,Intensity NOT_DendriticCD304,Intensity NOT_Monocytesclassical,Intensity NOT_Monocytesintermediate,Intensity NOT_Monocytesnonclassical,Intensity NOT_NKCellsCD56bright,Intensity NOT_NKCellsCD56dim
PLRG1,2130600000.0,825190000.0,126219000.0,1954400000.0,2135800000.0,594135000.0,1003710000.0,2592550000.0,2066650000.0,3140600000.0,1791750000.0,1578400000.0,2646750000.0,2053900000.0,1747450000.0,1788550000.0,1962650000.0,2361850000.0,651980000.0,1354450000.0,1824800000.0,2484200000.0,1713650000.0
NDUFB6,289930000.0,212900000.0,48871000.0,568315000.0,528705000.0,99999500.0,203060000.0,566225000.0,382390000.0,677330000.0,400380000.0,411410000.0,530880000.0,325560000.0,515615000.0,682715000.0,441805000.0,642065000.0,249675000.0,600835000.0,708910000.0,577865000.0,434940000.0
NCBP2,329755000.0,175040000.0,14455000.0,474370000.0,367025000.0,157685000.0,183415000.0,481540000.0,516105000.0,766765000.0,450800000.0,324185000.0,387575000.0,286925000.0,352170000.0,309525000.0,375935000.0,522260000.0,67053000.0,368675000.0,391190000.0,437570000.0,329610000.0
SLC7A5,9561500.0,1962650.0,32459000.0,218850000.0,263735000.0,16427250.0,17995500.0,208455000.0,147840000.0,187825000.0,615995000.0,131880000.0,94510000.0,137764500.0,171390000.0,138145000.0,296439500.0,1356950000.0,175210000.0,0.0,12296500.0,655705000.0,233285500.0
RNF220,75498000.0,45804000.0,0.0,95936500.0,73233000.0,6907000.0,29240500.0,100868500.0,82480000.0,40540500.0,10694500.0,82797000.0,77550500.0,40500500.0,79201000.0,39868500.0,23533000.0,129785000.0,0.0,11354500.0,12260000.0,38811000.0,20602500.0
LUZP1,67861000.0,27544500.0,5770100.0,151560000.0,372630000.0,149010000.0,141785000.0,183540000.0,116905500.0,329110000.0,95541000.0,131815000.0,343810000.0,462480000.0,295970000.0,80732500.0,225310000.0,249350000.0,21987000.0,117450000.0,228770000.0,221710000.0,271560000.0
PGAM5,662125000.0,367700000.0,123390000.0,643865000.0,747940000.0,246275000.0,352940000.0,881905000.0,542095000.0,1351450000.0,493950000.0,469570000.0,1060930000.0,398430000.0,498305000.0,402785000.0,864110000.0,2816100000.0,229625000.0,567035000.0,382405000.0,1078300000.0,400600000.0
HLA-A,376220000.0,87344350.0,34968000.0,22189150.0,0.0,21952500.0,1760550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12832000.0,0.0,11426000.0,30442100.0,0.0,0.0
TARS2,622370000.0,169350000.0,11414500.0,924325000.0,908455000.0,167910000.0,269070000.0,905500000.0,614470000.0,807240000.0,307095000.0,559330000.0,1043415000.0,554360000.0,306675000.0,817285000.0,500765000.0,835760000.0,124474000.0,251990000.0,527620000.0,853975000.0,326340000.0
BRK1,575965000.0,370015000.0,8283450.0,492245000.0,501670000.0,360660000.0,221750000.0,539940000.0,712065000.0,649005000.0,369555000.0,366035000.0,813200000.0,343195000.0,535915000.0,255830000.0,760730000.0,2524150000.0,222245000.0,1265200000.0,963515000.0,461120000.0,520700000.0
SEC22B,2533250000.0,1455400000.0,327845000.0,4181400000.0,4017750000.0,1517350000.0,1615550000.0,4337450000.0,4367950000.0,6093850000.0,3480500000.0,4179700000.0,6263100000.0,3375850000.0,3307400000.0,3288450000.0,3147250000.0,7967900000.0,1526450000.0,3408050000.0,5270750000.0,4282800000.0,3912600000.0
KCNA3,0.0,0.0,718350.0,127480000.0,169145000.0,10263800.0,46648500.0,119405000.0,91379500.0,64819500.0,31278000.0,72574500.0,211525000.0,114750000.0,63418500.0,98756000.0,4189300.0,0.0,5408000.0,0.0,28917500.0,0.0,1883350.0
MRPS11,89568000.0,32278000.0,10152050.0,230120000.0,160485000.0,12958100.0,33781000.0,212790000.0,125942500.0,197530000.0,57823000.0,147225000.0,122055000.0,124146500.0,123159500.0,107172500.0,101615000.0,96459000.0,21542500.0,75725500.0,17297100.0,54413000.0,136600000.0
PDLIM7,116030000.0,39519000.0,5530500.0,16433500.0,8432500.0,0.0,30446500.0,4562200.0,23375000.0,57419500.0,8823000.0,12215950.0,114726000.0,43283500.0,49216500.0,96187000.0,61577500.0,6881500.0,245490000.0,539520000.0,493195000.0,24121900.0,16464000.0
CYB5R3,6156600000.0,2549150000.0,51882000.0,7789450000.0,9137700000.0,2099850000.0,3117050000.0,9974950000.0,6534650000.0,11064000000.0,4053700000.0,4636100000.0,9668500000.0,5635300000.0,6356100000.0,3667250000.0,8357550000.0,15441500000.0,2049100000.0,8627600000.0,13804500000.0,10469500000.0,10167100000.0
ALOX15,37335000.0,1394350.0,9862200.0,41356500.0,29709500.0,4151500.0,7799550.0,122240000.0,123245000.0,63935500.0,122100000.0,0.0,37975000.0,29665000.0,107845000.0,63294350.0,51143000.0,211483000.0,140765000.0,37435000.0,129769000.0,83787500.0,33224900.0
MRPS12,165095000.0,17004000.0,22481500.0,208250000.0,272290000.0,50130000.0,31592000.0,237035000.0,195490000.0,314315000.0,187660000.0,269600000.0,265610000.0,127080000.0,159300000.0,205540000.0,266760000.0,276980000.0,35991100.0,159565000.0,61453000.0,210875000.0,160615000.0
PYGO2,53931000.0,9097600.0,0.0,409675000.0,381555000.0,36135000.0,59599500.0,287045000.0,164590000.0,277055000.0,207565000.0,307980000.0,542820000.0,315585000.0,205040000.0,372610000.0,16495500.0,8577000.0,17451500.0,40115000.0,33451000.0,168120000.0,173615000.0
FERMT3,7787900000.0,3253700000.0,361320000.0,21675500000.0,23641500000.0,7746050000.0,6682850000.0,22031000000.0,10751000000.0,19895500000.0,12149000000.0,9513000000.0,21984500000.0,12729000000.0,16150000000.0,9650550000.0,15788000000.0,57994000000.0,7451150000.0,26116500000.0,18601500000.0,15496000000.0,15891500000.0
CLIC2,1471300.0,1030430.0,0.0,34972250.0,0.0,15812500.0,10130550.0,0.0,3599350.0,0.0,0.0,4950650.0,0.0,4689900.0,0.0,929200.0,5872850000.0,324920000.0,73930500.0,1142450000.0,1273850000.0,61738500.0,21683500.0
KCNAB2,26610000.0,20558000.0,0.0,183450500.0,0.0,0.0,49035500.0,0.0,0.0,311395000.0,193155000.0,79930000.0,76515000.0,61520000.0,265650000.0,6706100.0,6142000.0,288305000.0,0.0,243280000.0,0.0,129575000.0,303800000.0
FAM117A,2550750.0,0.0,0.0,37807000.0,82827500.0,8075150.0,19914500.0,61040500.0,38120000.0,73045000.0,12889700.0,36426500.0,116285000.0,42353000.0,25890900.0,27727500.0,0.0,13670500.0,278420000.0,0.0,0.0,24924500.0,7581100.0
MICAL1,1737700000.0,529530000.0,33662500.0,2350750000.0,2864350000.0,377010000.0,460800000.0,2460150000.0,2068700000.0,1936950000.0,1076850000.0,1123050000.0,1680100000.0,778635000.0,813555000.0,1114800000.0,5640200000.0,9301500000.0,2175250000.0,5953700000.0,5908700000.0,1384100000.0,769315000.0
NEXN,0.0,0.0,0.0,3959800.0,55055000.0,64266500.0,969250.0,4951750.0,3078650.0,0.0,0.0,2563500.0,921950.0,795500.0,1833850.0,11448500.0,4352300.0,33475150.0,4744400.0,4862350.0,28960350.0,3120900.0,11720650.0
MED13,15119250.0,7383650.0,0.0,50494500.0,50666000.0,20352000.0,8834200.0,79926000.0,43764400.0,104212000.0,47749500.0,54612000.0,81569500.0,59676000.0,65908500.0,63453500.0,39710500.0,87691000.0,0.0,14069400.0,46840500.0,76671000.0,16404500.0
HECA,134275000.0,53320500.0,0.0,528135000.0,414275000.0,85118500.0,127025000.0,577530000.0,365955000.0,561585000.0,318170000.0,395405000.0,410920000.0,299445000.0,321145000.0,334080000.0,166495000.0,348060000.0,20851500.0,104893000.0,173015000.0,325300000.0,149985500.0
PRKAB1,397440000.0,81544000.0,12632250.0,451655000.0,680785000.0,214935000.0,181120000.0,566705000.0,672000000.0,895560000.0,495150000.0,356580000.0,528115000.0,342870000.0,544235000.0,349870000.0,482170000.0,927980000.0,128480000.0,650890000.0,818825000.0,657375000.0,499525000.0
SIK3,75060500.0,52784000.0,0.0,274990000.0,261995000.0,5296500.0,69108000.0,205970000.0,169965000.0,22325000.0,76490000.0,198930000.0,236560000.0,237430000.0,94783000.0,83600500.0,96473500.0,300360000.0,28428000.0,112355000.0,42347500.0,253650000.0,94377500.0
LRPAP1,118636500.0,2530600.0,22431300.0,161900000.0,124590000.0,81579500.0,46057000.0,121040000.0,147455000.0,156795000.0,72390000.0,61463500.0,744810000.0,200190000.0,194285000.0,93530500.0,367780000.0,195280000.0,895045000.0,1604400000.0,1601450000.0,308600000.0,470365000.0
EPS15,2571850000.0,955330000.0,149540000.0,2788800000.0,3800500000.0,1031555000.0,1232700000.0,2649900000.0,2786700000.0,5033050000.0,1507600000.0,1059680000.0,3612900000.0,2478250000.0,3597500000.0,1087750000.0,2662750000.0,4836950000.0,831315000.0,3662400000.0,3429300000.0,2367950000.0,1769850000.0
REPIN1,104235000.0,48094500.0,3937600.0,59209500.0,30799500.0,26513000.0,12651000.0,68285500.0,77753500.0,55275000.0,73781500.0,87953000.0,47064000.0,22078000.0,38598000.0,39973000.0,183935000.0,725575000.0,3132300.0,23978000.0,36716000.0,137395000.0,25499500.0
ANXA1,240420000.0,66868500.0,31420000.0,110985000000.0,140845000000.0,49758500000.0,41356500000.0,105725000000.0,85505500000.0,37401000000.0,9110200000.0,40862000000.0,109523500000.0,85252500000.0,85834500000.0,20552500000.0,77061000000.0,10991150000.0,30996500000.0,92843500000.0,73153500000.0,59274500000.0,57273000000.0
DENND1C,1007235000.0,306575000.0,10413750.0,1760550000.0,1787100000.0,547175000.0,655275000.0,1725250000.0,1345350000.0,1886100000.0,1016085000.0,1310400000.0,2197950000.0,1411950000.0,2266600000.0,1286750000.0,424950000.0,628880000.0,62224000.0,342780000.0,600370000.0,1066700000.0,2314150000.0
RP2,665995000.0,247645000.0,6852400.0,444745000.0,504390000.0,103087500.0,174180000.0,571475000.0,457370000.0,510755000.0,395470000.0,433065000.0,555690000.0,523300000.0,509965000.0,357610000.0,2017850000.0,2234000000.0,2295500000.0,3056700000.0,5311750000.0,886075000.0,760515000.0
LPIN2,0.0,0.0,0.0,29447000.0,14355500.0,0.0,5144000.0,16048500.0,14859500.0,42522000.0,6390500.0,14173000.0,20067500.0,13976000.0,5225950.0,14188000.0,816250000.0,33624000.0,4682950.0,4955200.0,2900200.0,2115100000.0,986807000.0
SP140L,50198500.0,80399000.0,0.0,159805000.0,103811000.0,19304300.0,124995000.0,199095000.0,185375000.0,526600000.0,265815000.0,341655000.0,109980000.0,73948000.0,119615000.0,83216000.0,94291500.0,312920000.0,68746500.0,268220000.0,31223500.0,229880000.0,66940000.0
PLXNB2,208400000.0,6515500.0,171955000.0,107823000.0,111040000.0,55882000.0,141960000.0,205800000.0,76076500.0,156243000.0,136350000.0,10443450.0,171210000.0,11564500.0,301450000.0,186269500.0,2496900000.0,4292900000.0,1744500000.0,4395200000.0,6453100000.0,218735000.0,76010000.0
TOX4,191440000.0,121305000.0,18884500.0,31444500.0,193860000.0,65610500.0,108725000.0,144865000.0,118737000.0,352440000.0,128170000.0,143130000.0,208035000.0,153510000.0,186080000.0,189070000.0,320390000.0,574275000.0,67115000.0,184915000.0,344460000.0,224270000.0,170760000.0
HDGF,6597000000.0,3543050000.0,289905000.0,13720500000.0,12988000000.0,5070950000.0,3886450000.0,13635000000.0,14471000000.0,10219200000.0,10137400000.0,12030000000.0,8861050000.0,6989000000.0,8157450000.0,8290800000.0,8590000000.0,12048000000.0,3206350000.0,8463100000.0,11112000000.0,11679450000.0,8016850000.0
CD84,58679000.0,32384500.0,0.0,305230000.0,290215000.0,73615500.0,55143500.0,423825000.0,422760000.0,318555000.0,26170500.0,85212500.0,325430000.0,260405000.0,426280000.0,78530000.0,155730000.0,136475000.0,102280000.0,131505000.0,209655000.0,30766500.0,19246500.0
TRAPPC3,499855000.0,129723000.0,15853000.0,1225000000.0,981410000.0,182660000.0,376585000.0,1140305000.0,949610000.0,592915000.0,298160000.0,487505000.0,790465000.0,655950000.0,716425000.0,509995000.0,890875000.0,1169500000.0,236970000.0,836095000.0,782310000.0,718595000.0,844025000.0
PPP2CB,19293000.0,4602600.0,0.0,52595500.0,42349500.0,0.0,17649500.0,38761000.0,62203500.0,39284500.0,23378000.0,38224500.0,50672000.0,32151500.0,22882000.0,41291500.0,23015500.0,70683000.0,14056500.0,83998000.0,66350500.0,29983500.0,37144500.0
AZGP1,12078000.0,1282250.0,20972000.0,0.0,10732500.0,581995000.0,73207500.0,78497000.0,77870000.0,84072500.0,273117000.0,0.0,22552350.0,0.0,60780000.0,2369400.0,169110000.0,94675500.0,981000.0,102781000.0,63293500.0,7541000.0,48704500.0
TMPO,13835000000.0,9809250000.0,980870000.0,26808500000.0,24961500000.0,5544750000.0,8635500000.0,23310500000.0,20822500000.0,24060500000.0,17524500000.0,22780500000.0,23169500000.0,10798300000.0,10260000000.0,17659500000.0,14917000000.0,14444000000.0,5207800000.0,16370500000.0,26136500000.0,17257500000.0,12295000000.0
SLC39A7,93157000.0,73145500.0,27113500.0,17642500.0,128260500.0,99724500.0,36389500.0,53176000.0,64797000.0,32765000.0,32841500.0,48400000.0,66178000.0,26490000.0,54609000.0,13802250.0,55710500.0,167045000.0,13065550.0,176875000.0,205530000.0,9744650.0,18975000.0
EIF4A1,11044100000.0,3789600000.0,1787750000.0,23249000000.0,28783500000.0,7606400000.0,7742650000.0,26252000000.0,20991000000.0,26628500000.0,14992000000.0,13155050000.0,27494500000.0,17976500000.0,19467000000.0,16232000000.0,29184000000.0,37014500000.0,13298500000.0,40384000000.0,36053500000.0,23334500000.0,16926500000.0
GNAI1,0.0,0.0,0.0,0.0,31056000.0,0.0,0.0,0.0,2861450.0,70323000.0,36954500.0,44853500.0,9328500.0,56756500.0,43392500.0,32801000.0,135520000.0,107950000.0,17827000.0,86936000.0,30118500.0,913925000.0,8705000.0
NDRG1,700720000.0,289315000.0,6035200.0,6006450000.0,8554450000.0,1796100000.0,966080000.0,7622350000.0,5256350000.0,7998100000.0,4254200000.0,2526050000.0,5565050000.0,3941200000.0,3466450000.0,1515250000.0,5021600000.0,12473500000.0,1045205000.0,2806550000.0,2123650000.0,838215000.0,1101615000.0
NDUFS4,685855000.0,458275000.0,62854500.0,1392450000.0,1500100000.0,359110000.0,617630000.0,1414200000.0,1378365000.0,1502750000.0,752995000.0,924790000.0,1524750000.0,850795000.0,1264200000.0,980495000.0,1125535000.0,1205800000.0,396035000.0,1150685000.0,1443150000.0,1178450000.0,870040000.0
MEN1,294280000.0,175405000.0,6979000.0,934105000.0,841790000.0,80436500.0,227020000.0,912515000.0,655400000.0,1004890000.0,532570000.0,747855000.0,797055000.0,493605000.0,464805000.0,449450000.0,100482500.0,290305000.0,49671500.0,2100085000.0,148855000.0,369510000.0,341860000.0
EZH1,74776500.0,104093000.0,0.0,86002500.0,78281000.0,1251650.0,43045000.0,100415000.0,112210000.0,105039000.0,119425000.0,91987000.0,122800000.0,82549500.0,77526500.0,109534000.0,9482000.0,43010500.0,0.0,39758500.0,35707500.0,153385000.0,67399500.0
LRRC8A,2727250.0,2053950.0,3761250.0,39296000.0,74568000.0,11903500.0,36173000.0,93972500.0,92470000.0,183870000.0,51491000.0,51680000.0,218495000.0,74114500.0,132305000.0,69619500.0,58524000.0,112586000.0,19651500.0,85862000.0,189130000.0,234620000.0,178530000.0
SP1,407135000.0,248005000.0,20163500.0,602345000.0,173485000.0,62881000.0,189080000.0,323385000.0,358400000.0,389700000.0,250625000.0,370170000.0,208975000.0,169660000.0,211915000.0,180240000.0,276190000.0,236235000.0,75926000.0,202505000.0,146010000.0,284100000.0,172325000.0
MIS12,281930000.0,209265000.0,311505.0,45873000.0,68765000.0,24956500.0,28926500.0,224925000.0,123895000.0,69962000.0,90387000.0,123155000.0,135075000.0,72776500.0,73120500.0,137085000.0,154785000.0,703635000.0,2828600.0,71045000.0,88912000.0,62394000.0,60953500.0
UXT,11110000.0,11165050.0,0.0,103352500.0,89616500.0,6278500.0,23605000.0,66847000.0,53093000.0,97966500.0,42960000.0,64436500.0,50565000.0,43677500.0,23237500.0,69807500.0,27436000.0,77804500.0,2201900.0,0.0,26405000.0,44417500.0,38423500.0
CDC73,1277950000.0,372350000.0,9418750.0,1631050000.0,1587050000.0,413195000.0,446530000.0,1850550000.0,1366475000.0,2321600000.0,1087900000.0,1249095000.0,1899200000.0,1000145000.0,1090550000.0,1124150000.0,1148750000.0,1975050000.0,492805000.0,1099795000.0,1429900000.0,1188200000.0,819860000.0
HLA-DRB1,754405000.0,288445000.0,23876000.0,0.0,1287000.0,36499500.0,0.0,2703150.0,2882800.0,144820000.0,31220000.0,0.0,0.0,968250.0,0.0,0.0,2475257000.0,1526247500.0,327475000.0,791755000.0,722585000.0,71335500.0,0.0
KIN,74468000.0,42283000.0,11043050.0,251370000.0,141405000.0,65145000.0,101552000.0,186865000.0,241750000.0,271800000.0,160440000.0,164355000.0,146600000.0,166115000.0,563820000.0,120036000.0,90573000.0,207655000.0,11237000.0,350240000.0,322015000.0,253210000.0,113653000.0
UBXN6,404665000.0,106285000.0,5901200.0,880750000.0,937725000.0,175660000.0,143095000.0,844060000.0,489730000.0,389640000.0,261435000.0,568135000.0,776845000.0,437850000.0,375160000.0,678435000.0,490515000.0,943495000.0,87379000.0,418845000.0,277430000.0,492590000.0,428570000.0
TMED8,493845000.0,216570000.0,10615450.0,247035000.0,314610000.0,21456000.0,51165000.0,324935000.0,154000000.0,253635000.0,102662500.0,92741500.0,147570000.0,96434500.0,40939500.0,58030000.0,361975000.0,496605000.0,180920000.0,307335000.0,553285000.0,82037000.0,51227000.0
C5orf51,39190500.0,11512000.0,0.0,159360000.0,143235000.0,46120000.0,22082500.0,152410000.0,98158000.0,121400500.0,58024000.0,36406500.0,125327500.0,115110000.0,64244000.0,65856000.0,182885000.0,200055000.0,187065000.0,262190000.0,215720000.0,42759500.0,61493000.0
BPI,50142500.0,20128500.0,1988150.0,215025000.0,247425000.0,251080000.0,51523500.0,165470000.0,162645000.0,179140000.0,157190000.0,104378000.0,145050000.0,37054000.0,269831000.0,108364000.0,118912000.0,85486500.0,97025500.0,279570000.0,126865500.0,257170000.0,112448000.0
CRADD,26837350.0,0.0,0.0,113527500.0,265100000.0,35157500.0,0.0,198955000.0,178675000.0,137565000.0,62516500.0,120565500.0,158580000.0,175980000.0,213155000.0,74241000.0,18769400.0,55173000.0,23633000.0,2447450000.0,82769500.0,140220000.0,154380000.0
USP22,44059000.0,2151600.0,8833200.0,2847050.0,179426000.0,125604500.0,0.0,18195000.0,66350500.0,21639000.0,2835850.0,15001500.0,25395500.0,94312500.0,1700650.0,130965000.0,0.0,17688000.0,0.0,61046000.0,0.0,28924500.0,694000.0
ERN1,12025000.0,11133500.0,0.0,26062000.0,88355500.0,20137300.0,12766500.0,120235500.0,56520500.0,1179200.0,74842500.0,28950500.0,70697000.0,58114500.0,10007950.0,0.0,2342350.0,3890700000.0,11088500.0,34736000.0,27608000.0,9524500.0,23727000.0
IFI35,1268205000.0,342200000.0,46817500.0,732055000.0,1238050000.0,381415000.0,394610000.0,955370000.0,856500000.0,929430000.0,378170000.0,901275000.0,939020000.0,598055000.0,562095000.0,948310000.0,1919650000.0,1217200000.0,813755000.0,4218500000.0,4224700000.0,715130000.0,421860000.0
ABT1,81124000.0,61848000.0,1863900.0,228760000.0,224690000.0,89793000.0,67525000.0,218150000.0,145235000.0,351110000.0,347160000.0,252765000.0,510195000.0,221625000.0,202235000.0,291270000.0,11407150.0,71327000.0,73272500.0,16661000.0,71629500.0,217645000.0,77924000.0
TECR,1851200000.0,1049350000.0,343860000.0,4567350000.0,3887700000.0,1345250000.0,2110100000.0,3578150000.0,3265650000.0,8430900000.0,6665550000.0,4068200000.0,4826050000.0,1862300000.0,4035200000.0,2537700000.0,4848150000.0,8476950000.0,1149300000.0,3220000000.0,3616300000.0,3473150000.0,3075550000.0
COX20,378645000.0,191970000.0,19421500.0,500205000.0,672235000.0,113854500.0,227225000.0,600860000.0,337585000.0,631445000.0,292675000.0,338445000.0,649875000.0,447100000.0,380200000.0,260230000.0,373030000.0,345015000.0,239445000.0,367030000.0,737175000.0,503925000.0,152468000.0
TYK2,93342000.0,126375000.0,3972000.0,130450000.0,419455000.0,25974500.0,36510500.0,207775000.0,19966000.0,268740000.0,173755000.0,38210500.0,333350000.0,246370000.0,232070000.0,256465000.0,545085000.0,819875000.0,188725000.0,393875000.0,255995000.0,264525000.0,157505000.0
UPF3B,287155000.0,118224000.0,5867950.0,289635000.0,265605000.0,105930000.0,121647500.0,307090000.0,101827000.0,437120000.0,294310000.0,239480000.0,276850000.0,240330000.0,292115000.0,291720000.0,343445000.0,564975000.0,40881000.0,190260000.0,242715000.0,329065000.0,209000000.0
NCKIPSD,25896500.0,0.0,0.0,93120000.0,80758000.0,1579050.0,7720900.0,69107500.0,61658500.0,24698250.0,52480500.0,40124000.0,55135500.0,35393500.0,6003500.0,42100000.0,115640000.0,67484000.0,8603250.0,42184000.0,12463500.0,10594750.0,530050.0
STK4,6189750000.0,2886200000.0,292430000.0,13656000000.0,13780000000.0,3881000000.0,4350250000.0,13081500000.0,15660500000.0,12362500000.0,5704500000.0,10508350000.0,12729000000.0,8428250000.0,9198400000.0,8269850000.0,5785150000.0,5217300000.0,2030200000.0,6313800000.0,6231200000.0,7282150000.0,9527000000.0
MAGOH;MAGOHB,56316500.0,43643000.0,0.0,273620000.0,7931000.0,61541000.0,166415000.0,90955000.0,234875000.0,188868000.0,69367000.0,194900000.0,260505000.0,129420000.0,161700000.0,234335000.0,117601000.0,254350000.0,53666500.0,83148500.0,209620000.0,246540000.0,244025000.0
PAF1,687015000.0,455615000.0,49978000.0,1117585000.0,1263950000.0,275485000.0,433730000.0,1216300000.0,1008280000.0,1532250000.0,884990000.0,841360000.0,982945000.0,787765000.0,798220000.0,713780000.0,969940000.0,1438350000.0,222345000.0,724895000.0,990575000.0,740510000.0,674285000.0
ZNF217,29347000.0,9455200.0,0.0,24912500.0,30049500.0,3947500.0,31670500.0,23695500.0,18829850.0,27616000.0,28418500.0,31905000.0,101057500.0,17868500.0,16836500.0,80407000.0,69164500.0,79128500.0,63503000.0,413390000.0,548525000.0,150210000.0,16051900.0
